gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
4923695517				CC_BY_NC_4_0	2024-08-11T14:53:39Z		https://www.inaturalist.org/observations/234337319	Valter Medeiros					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/234337319	234337319		Valter Medeiros															PRESENT																							2016-01-07T16:07	16:07:00-01:00	7	7	2016	1	7	2016/01/07 4:07 PM											EUROPE				PT	Azores				Horta, 9900, Portugal								38.561268	-28.69035	31.0																															524617828				Valter Medeiros		2024-08-07T14:35:04				7109								Lophodytes cucullatus (Linnaeus, 1758)								Animalia	Chordata	Aves	Anseriformes		Anatidae				Lophodytes	Lophodytes			cucullatus			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	PT	2024-08-29T05:41:05.362Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	2498408	2498408	1	44	212	1108	2986	2498407		2498408	Lophodytes cucullatus	Lophodytes cucullatus (Linnaeus, 1758)	Lophodytes cucullatus		DWC_ARCHIVE	2024-08-29T05:41:05.362Z	2024-08-28T11:44:48.200Z	false			false	EUROPE	EUROPE	PRT	Portugal	PRT.2_1	Azores	PRT.2.4_1	Horta	PRT.2.4.5_1	Flamengos	LC
4867608735				CC_BY_NC_4_0	2024-05-20T02:04:02Z		https://www.inaturalist.org/observations/214762301	Mika Tomta					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/214762301	214762301		Mika Tomta															PRESENT																							2024-05-08T20:07:58	20:07:58+02:00	129	129	2024	5	8	2024-05-08 20:07:58											EUROPE				SE	Västra Götaland				532 94 Skara, Sweden								58.326347	13.536721	6.0																															485073818				Mika Tomta		2024-05-10T10:46:13				7109								Lophodytes cucullatus (Linnaeus, 1758)								Animalia	Chordata	Aves	Anseriformes		Anatidae				Lophodytes	Lophodytes			cucullatus			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T05:39:22.145Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	2498408	2498408	1	44	212	1108	2986	2498407		2498408	Lophodytes cucullatus	Lophodytes cucullatus (Linnaeus, 1758)	Lophodytes cucullatus		DWC_ARCHIVE	2024-08-29T05:39:22.145Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA	SWE	Sweden	SWE.21_1	Västra Götaland	SWE.21.34_1	Skara			LC
4863853110				CC_BY_NC_4_0	2024-05-10T15:15:00Z		https://www.inaturalist.org/observations/214670866	jackheijnemans					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/214670866	214670866		jackheijnemans					FEMALE	Adult									PRESENT																							2024-05-09T15:36	15:36:00+02:00	130	130	2024	5	9	2024/05/09 15:36											EUROPE				NL	Noord-Holland				Purmer Zuidlaantje, Purmerend, Nederland								52.49342	4.968096	2.0																															484884355				jackheijnemans		2024-05-09T21:47:55				7109								Lophodytes cucullatus (Linnaeus, 1758)								Animalia	Chordata	Aves	Anseriformes		Anatidae				Lophodytes	Lophodytes			cucullatus			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T05:36:29.903Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	2498408	2498408	1	44	212	1108	2986	2498407		2498408	Lophodytes cucullatus	Lophodytes cucullatus (Linnaeus, 1758)	Lophodytes cucullatus		DWC_ARCHIVE	2024-08-29T05:36:29.903Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA	NLD	Netherlands	NLD.9_1	Noord-Holland	NLD.9.44_1	Purmerend			LC
4852853327				CC_BY_NC_4_0	2024-04-20T16:29:43Z		https://www.inaturalist.org/observations/208242115	Kate Bauer					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/208242115	208242115		Kate Bauer															PRESENT																							2024-04-20T12:36:41	12:36:41+02:00	111	111	2024	4	20	2024-04-20 12:36:41											EUROPE				ES	Galicia				Santiago de Compostela, 15701 Municipality of Santiago de Compostela, A Coruña, Spain								42.876669	-8.547636																																473151099				b3ugaz		2024-04-20T14:47:05				7109								Lophodytes cucullatus (Linnaeus, 1758)								Animalia	Chordata	Aves	Anseriformes		Anatidae				Lophodytes	Lophodytes			cucullatus			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T06:16:04.621Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	2498408	2498408	1	44	212	1108	2986	2498407		2498408	Lophodytes cucullatus	Lophodytes cucullatus (Linnaeus, 1758)	Lophodytes cucullatus		DWC_ARCHIVE	2024-08-29T06:16:04.621Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA	ESP	Spain	ESP.12_1	Galicia	ESP.12.1_1	A Coruña	ESP.12.1.1_1	n.a. (145)	LC
4852597901				CC_BY_NC_4_0	2024-04-30T15:57:56Z		https://www.inaturalist.org/observations/212262590	will_sheppard					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/212262590	212262590		will_sheppard															PRESENT																							2024-04-27T14:21:55	14:21:55+01:00	118	118	2024	4	27	2024-04-27 14:21:55+01:00											EUROPE				GB	England				Rocester Bypass, Uttoxeter, England, GB								52.95068	-1.845662	9.0																															479589200				will_sheppard		2024-04-30T14:40:36				7109								Lophodytes cucullatus (Linnaeus, 1758)								Animalia	Chordata	Aves	Anseriformes		Anatidae				Lophodytes	Lophodytes			cucullatus			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	2024-08-29T06:38:12.310Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	2498408	2498408	1	44	212	1108	2986	2498407		2498408	Lophodytes cucullatus	Lophodytes cucullatus (Linnaeus, 1758)	Lophodytes cucullatus		DWC_ARCHIVE	2024-08-29T06:38:12.310Z	2024-08-28T11:44:48.200Z	false			false	EUROPE	EUROPE	GBR	United Kingdom	GBR.1_1	England	GBR.1.92_1	Staffordshire	GBR.1.92.2_1	East Staffordshire	LC
4599958575				CC0_1_0	2024-03-26T11:51:46Z		https://www.inaturalist.org/observations/203871408	Jean-Paul Boerekamps					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/203871408	203871408		Jean-Paul Boerekamps															PRESENT																							2024-03-25T10:17:49	10:17:49+01:00	85	85	2024	3	25	2024-03-25 10:17:49+01:00											EUROPE				NL	Zuid-Holland				Oude Zederik, Lexmond, Utrecht, NL								51.955735	4.98972	69.0																															463163988				Jean-Paul Boerekamps		2024-03-25T10:54:00				7109								Lophodytes cucullatus (Linnaeus, 1758)								Animalia	Chordata	Aves	Anseriformes		Anatidae				Lophodytes	Lophodytes			cucullatus			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T05:37:59.153Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	2498408	2498408	1	44	212	1108	2986	2498407		2498408	Lophodytes cucullatus	Lophodytes cucullatus (Linnaeus, 1758)	Lophodytes cucullatus		DWC_ARCHIVE	2024-08-29T05:37:59.153Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA	NLD	Netherlands	NLD.11_1	Utrecht	NLD.11.37_1	Vijfheerenlanden			LC
4597085532				CC_BY_NC_4_0	2024-03-17T08:47:38Z		https://www.inaturalist.org/observations/202688949	fabian_karner					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/202688949	202688949		fabian_karner															PRESENT																							2024-03-16T16:31	16:31:00+01:00	76	76	2024	3	16	2024-03-16 16:31:00+01:00											EUROPE				DE	Bayern				Erding, Bayern, DE								48.35403	11.909942	20.0																															460362319				fabian_karner		2024-03-16T18:11:01				7109								Lophodytes cucullatus (Linnaeus, 1758)								Animalia	Chordata	Aves	Anseriformes		Anatidae				Lophodytes	Lophodytes			cucullatus			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T05:40:26.928Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	2498408	2498408	1	44	212	1108	2986	2498407		2498408	Lophodytes cucullatus	Lophodytes cucullatus (Linnaeus, 1758)	Lophodytes cucullatus		DWC_ARCHIVE	2024-08-29T05:40:26.928Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA	DEU	Germany	DEU.2_1	Bayern	DEU.2.28_1	Erding	DEU.2.28.3_1	Erding	LC
4516857436				CC_BY_NC_4_0	2024-01-27T19:09:09Z		https://www.inaturalist.org/observations/197706971	Berend Bouman					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/197706971	197706971		Berend Bouman															PRESENT																							2024-01-27T16:46:55	16:46:55+01:00	27	27	2024	1	27	2024-01-27 16:46:55											EUROPE				NL	Zuid-Holland				2632 GM Nootdorp, Nederland								52.043987	4.390922	3661.0																															446613053				Berend Bouman		2024-01-27T17:28:19				7109								Lophodytes cucullatus (Linnaeus, 1758)								Animalia	Chordata	Aves	Anseriformes		Anatidae				Lophodytes	Lophodytes			cucullatus			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T06:20:12.390Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	2498408	2498408	1	44	212	1108	2986	2498407		2498408	Lophodytes cucullatus	Lophodytes cucullatus (Linnaeus, 1758)	Lophodytes cucullatus		DWC_ARCHIVE	2024-08-29T06:20:12.390Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA	NLD	Netherlands	NLD.14_1	Zuid-Holland	NLD.14.61_1	Pijnacker-Nootdorp			LC
4510088098				CC_BY_NC_4_0	2024-01-04T17:03:05Z		https://www.inaturalist.org/observations/195762422	eduardosfga					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/195762422	195762422		eduardosfga															PRESENT								Seguramente introducido															2023-12-25T19:10	19:10:00+01:00	359	359	2023	12	25	2023/12/25 7:10 PM											EUROPE				ES	Galicia				Santiago de Compostela, La Coruña, España								42.876997	-8.547937	4.0																															440486742				eduardosfga		2024-01-04T16:49:13				7109								Lophodytes cucullatus (Linnaeus, 1758)								Animalia	Chordata	Aves	Anseriformes		Anatidae				Lophodytes	Lophodytes			cucullatus			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T05:38:14.107Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	2498408	2498408	1	44	212	1108	2986	2498407		2498408	Lophodytes cucullatus	Lophodytes cucullatus (Linnaeus, 1758)	Lophodytes cucullatus		DWC_ARCHIVE	2024-08-29T05:38:14.107Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA	ESP	Spain	ESP.12_1	Galicia	ESP.12.1_1	A Coruña	ESP.12.1.1_1	n.a. (145)	LC
4465677294				CC_BY_NC_4_0	2023-12-10T11:34:33Z		https://www.inaturalist.org/observations/193402237	Laura Rodríguez					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/193402237	193402237		Laura Rodríguez															PRESENT																							2022-08-01T16:29	16:29:00+02:00	213	213	2022	8	1	2022/08/01 4:29 PM											EUROPE				ES	Galicia				Santiago de Compostela, La Coruña, España								42.876852	-8.547501	59.0																															433467900				Stephen Patmore		2023-12-08T20:54:38			is location correct?	7109								Lophodytes cucullatus (Linnaeus, 1758)								Animalia	Chordata	Aves	Anseriformes		Anatidae				Lophodytes	Lophodytes			cucullatus			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T06:13:41.303Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	2498408	2498408	1	44	212	1108	2986	2498407		2498408	Lophodytes cucullatus	Lophodytes cucullatus (Linnaeus, 1758)	Lophodytes cucullatus		DWC_ARCHIVE	2024-08-29T06:13:41.303Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA	ESP	Spain	ESP.12_1	Galicia	ESP.12.1_1	A Coruña	ESP.12.1.1_1	n.a. (145)	LC
