gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
4911121883				CC_BY_NC_4_0	2024-07-23T11:06:12Z		https://www.inaturalist.org/observations/231170705	Екатерина Евлаш					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 28592m to protect threatened taxon			https://www.inaturalist.org/observations/231170705	231170705		Екатерина Евлаш															PRESENT																							2018-10-11T12:49	12:49:00+02:00	284	284	2018	10	11	2018/10/11 12:49											EUROPE				GI													36.190475	-5.299414	28592.0																															518115483				Екатерина Евлаш		2024-07-23T10:24:51				43452								Macaca sylvanus (Linnaeus, 1758)								Animalia	Chordata	Mammalia	Primates		Cercopithecidae				Macaca	Macaca			sylvanus			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T05:40:16.863Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	2436618	2436618	1	44	359	798	9622	2436602		2436618	Macaca sylvanus	Macaca sylvanus (Linnaeus, 1758)	Macaca sylvanus		DWC_ARCHIVE	2024-08-29T05:40:16.863Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA									EN
4908841391				CC0_1_0	2024-07-09T18:53:36Z		https://www.inaturalist.org/observations/228040815	Africa Gomez					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 28592m to protect threatened taxon			https://www.inaturalist.org/observations/228040815	228040815		Africa Gomez															PRESENT																							2024-07-05T18:21:43	18:21:43+02:00	187	187	2024	7	5	2024-07-05 18:21:43											EUROPE				GI													36.075469	-5.350745	28592.0																															511708470				Africa Gomez		2024-07-08T15:47:20				43452								Macaca sylvanus (Linnaeus, 1758)								Animalia	Chordata	Mammalia	Primates		Cercopithecidae				Macaca	Macaca			sylvanus			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	2024-08-29T06:23:58.050Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	2436618	2436618	1	44	359	798	9622	2436602		2436618	Macaca sylvanus	Macaca sylvanus (Linnaeus, 1758)	Macaca sylvanus		DWC_ARCHIVE	2024-08-29T06:23:58.050Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	EUROPE									EN
4908638964				CC_BY_NC_4_0	2024-07-07T18:50:14Z		https://www.inaturalist.org/observations/226828522	fireroad20					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 68016m to protect threatened taxon			https://www.inaturalist.org/observations/226828522	226828522		fireroad20															PRESENT																							2018-08-16T13:27:07	13:27:07+02:00	228	228	2018	8	16	2018-08-16 13:27:07+02:00											EUROPE				ES	Andalucía				Spain								36.157589	-5.530555	68016.0																															509298895				Michal Sloviak		2024-07-03T06:18:17				43452								Macaca sylvanus (Linnaeus, 1758)								Animalia	Chordata	Mammalia	Primates		Cercopithecidae				Macaca	Macaca			sylvanus			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T05:45:20.577Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	2436618	2436618	1	44	359	798	9622	2436602		2436618	Macaca sylvanus	Macaca sylvanus (Linnaeus, 1758)	Macaca sylvanus		DWC_ARCHIVE	2024-08-29T05:45:20.577Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA	ESP	Spain	ESP.1_1	Andalucía	ESP.1.2_1	Cádiz	ESP.1.2.3_1	Campo de Gibraltar	EN
4908589791				CC0_1_0	2024-07-09T18:53:02Z		https://www.inaturalist.org/observations/228041847	Africa Gomez					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 28592m to protect threatened taxon			https://www.inaturalist.org/observations/228041847	228041847		Africa Gomez															PRESENT																							2024-07-05T18:42:01	18:42:01+02:00	187	187	2024	7	5	2024-07-05 18:42:01											EUROPE				GI													36.197175	-5.35927	28592.0																															511710786				Africa Gomez		2024-07-08T15:53:20				43452								Macaca sylvanus (Linnaeus, 1758)								Animalia	Chordata	Mammalia	Primates		Cercopithecidae				Macaca	Macaca			sylvanus			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	2024-08-29T06:18:49.790Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	2436618	2436618	1	44	359	798	9622	2436602		2436618	Macaca sylvanus	Macaca sylvanus (Linnaeus, 1758)	Macaca sylvanus		DWC_ARCHIVE	2024-08-29T06:18:49.790Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	EUROPE	ESP	Spain	ESP.1_1	Andalucía	ESP.1.2_1	Cádiz	ESP.1.2.3_1	Campo de Gibraltar	EN
4908160140				CC0_1_0	2024-07-15T07:19:48Z		https://www.inaturalist.org/observations/228494022	Africa Gomez					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 28592m to protect threatened taxon			https://www.inaturalist.org/observations/228494022	228494022		Africa Gomez															PRESENT																							2024-07-05T17:31:33	17:31:33+02:00	187	187	2024	7	5	2024-07-05 17:31:33											EUROPE				GI													36.09873	-5.375003	28592.0																															512652689				Africa Gomez		2024-07-10T18:53:10				43452								Macaca sylvanus (Linnaeus, 1758)								Animalia	Chordata	Mammalia	Primates		Cercopithecidae				Macaca	Macaca			sylvanus			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	2024-08-29T06:18:30.842Z					4447.6499073174455	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	2436618	2436618	1	44	359	798	9622	2436602		2436618	Macaca sylvanus	Macaca sylvanus (Linnaeus, 1758)	Macaca sylvanus		DWC_ARCHIVE	2024-08-29T06:18:30.842Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	EUROPE									EN
4908136878				CC_BY_NC_4_0	2024-07-07T18:17:32Z		https://www.inaturalist.org/observations/227556237	nadiaaaa4					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 28592m to protect threatened taxon			https://www.inaturalist.org/observations/227556237	227556237		nadiaaaa4															PRESENT																							2024-07-05T15:07:51	15:07:51+02:00	187	187	2024	7	5	2024-07-05 15:07:51+02:00											EUROPE				GI													36.192889	-5.339973	28592.0																															510762420				nadiaaaa4		2024-07-06T16:55:12				43452								Macaca sylvanus (Linnaeus, 1758)								Animalia	Chordata	Mammalia	Primates		Cercopithecidae				Macaca	Macaca			sylvanus			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T06:18:53.421Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	2436618	2436618	1	44	359	798	9622	2436602		2436618	Macaca sylvanus	Macaca sylvanus (Linnaeus, 1758)	Macaca sylvanus		DWC_ARCHIVE	2024-08-29T06:18:53.421Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA	ESP	Spain	ESP.1_1	Andalucía	ESP.1.2_1	Cádiz	ESP.1.2.3_1	Campo de Gibraltar	EN
4908082108				CC0_1_0	2024-07-08T18:41:04Z		https://www.inaturalist.org/observations/228049558	Africa Gomez					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 28592m to protect threatened taxon			https://www.inaturalist.org/observations/228049558	228049558		Africa Gomez															PRESENT																							2024-07-07T13:05:27	13:05:27+02:00	189	189	2024	7	7	2024-07-07 13:05:27											EUROPE				GI													36.099076	-5.301599	28592.0																															511726319				Africa Gomez		2024-07-08T16:32:30				43452								Macaca sylvanus (Linnaeus, 1758)								Animalia	Chordata	Mammalia	Primates		Cercopithecidae				Macaca	Macaca			sylvanus			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	2024-08-29T05:39:24.049Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	2436618	2436618	1	44	359	798	9622	2436602		2436618	Macaca sylvanus	Macaca sylvanus (Linnaeus, 1758)	Macaca sylvanus		DWC_ARCHIVE	2024-08-29T05:39:24.049Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	EUROPE									EN
4904132045				CC_BY_NC_4_0	2024-06-28T06:23:05Z		https://www.inaturalist.org/observations/225626927	Ute Welk					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 28592m to protect threatened taxon			https://www.inaturalist.org/observations/225626927	225626927		Ute Welk															PRESENT																							2024-06-07T16:53	16:53:00+02:00	159	159	2024	6	7	2024/06/07 4:53 PM											EUROPE				GI													36.069316	-5.32939	28592.0																															506913071				Ute Welk		2024-06-28T00:39:23				43452								Macaca sylvanus (Linnaeus, 1758)								Animalia	Chordata	Mammalia	Primates		Cercopithecidae				Macaca	Macaca			sylvanus			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T05:38:31.814Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	2436618	2436618	1	44	359	798	9622	2436602		2436618	Macaca sylvanus	Macaca sylvanus (Linnaeus, 1758)	Macaca sylvanus		DWC_ARCHIVE	2024-08-29T05:38:31.814Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA									EN
4902112725				CC_BY_NC_4_0	2024-06-20T14:40:38Z		https://www.inaturalist.org/observations/223333816	Noland Martin					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 28592m to protect threatened taxon			https://www.inaturalist.org/observations/223333816	223333816		Noland Martin															PRESENT																							2024-06-17T15:50:03	15:50:03+02:00	169	169	2024	6	17	2024-06-17 15:50:03											EUROPE				GI													36.197886	-5.300192	28592.0																															502166553				Noland Martin		2024-06-17T13:51:19				43452								Macaca sylvanus (Linnaeus, 1758)								Animalia	Chordata	Mammalia	Primates		Cercopithecidae				Macaca	Macaca			sylvanus			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T06:22:15.471Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	2436618	2436618	1	44	359	798	9622	2436602		2436618	Macaca sylvanus	Macaca sylvanus (Linnaeus, 1758)	Macaca sylvanus		DWC_ARCHIVE	2024-08-29T06:22:15.471Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA									EN
4901096715				CC_BY_NC_4_0	2024-06-20T14:40:40Z		https://www.inaturalist.org/observations/223403976	Thomas Horvath					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 28592m to protect threatened taxon			https://www.inaturalist.org/observations/223403976	223403976		Thomas Horvath															PRESENT																							2024-04-08T17:55	17:55:00+02:00	99	99	2024	4	8	2024/04/08 17:55											EUROPE				GI													36.126074	-5.351316	28592.0																															502309325				Thomas Horvath		2024-06-17T19:49:51				43452								Macaca sylvanus (Linnaeus, 1758)								Animalia	Chordata	Mammalia	Primates		Cercopithecidae				Macaca	Macaca			sylvanus			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T05:38:01.570Z					810.5107238715402	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	2436618	2436618	1	44	359	798	9622	2436602		2436618	Macaca sylvanus	Macaca sylvanus (Linnaeus, 1758)	Macaca sylvanus		DWC_ARCHIVE	2024-08-29T05:38:01.570Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA	GIB	Gibraltar							EN
