gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
4921540634				CC_BY_NC_4_0	2024-08-04T16:24:18Z		https://www.inaturalist.org/observations/233695912	Wouter Beukema					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/233695912	233695912		Wouter Beukema															PRESENT																							2011-06-09T20:58	20:58:00+02:00	160	160	2011	6	9	2011/06/09 20:58											EUROPE				FR	Poitou-Charentes				Le Breuil-sous-Argenton, 79150 Argentonnay, Frankrijk								46.994981	-0.435563	8.0																															523301302				Wouter Beukema		2024-08-04T12:48:34				25457								Xenopus laevis (Daudin, 1802)								Animalia	Chordata	Amphibia	Anura		Pipidae				Xenopus	Xenopus			laevis			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T05:40:38.316Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	5217334	5217334	1	44	131	952	3093	2423976		5217334	Xenopus laevis	Xenopus laevis (Daudin, 1802)	Xenopus laevis		DWC_ARCHIVE	2024-08-29T05:40:38.316Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA	FRA	France	FRA.10_1	Nouvelle-Aquitaine	FRA.10.5_1	Deux-Sèvres	FRA.10.5.1_1	Bressuire	LC
4910637366				CC_BY_NC_4_0	2024-07-25T21:31:24Z		https://www.inaturalist.org/observations/230355554	ruv321					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/230355554	230355554		ruv321															PRESENT																							2024-07-15T10:47	10:47:00+01:00	197	197	2024	7	15	2024/07/15 10:47 AM											EUROPE				PT	Lisboa				2740 Porto Salvo, Portugal								38.737443	-9.310819																																516515539				ruv321		2024-07-19T19:40:07				25457								Xenopus laevis (Daudin, 1802)								Animalia	Chordata	Amphibia	Anura		Pipidae				Xenopus	Xenopus			laevis			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	PT	2024-08-29T06:20:21.993Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	5217334	5217334	1	44	131	952	3093	2423976		5217334	Xenopus laevis	Xenopus laevis (Daudin, 1802)	Xenopus laevis		DWC_ARCHIVE	2024-08-29T06:20:21.993Z	2024-08-28T11:44:48.200Z	false			false	EUROPE	EUROPE	PRT	Portugal	PRT.12_1	Lisboa	PRT.12.12_1	Oeiras	PRT.12.12.9_1	Porto Salvo	LC
4901417562				CC_BY_NC_4_0	2024-06-22T17:05:40Z		https://www.inaturalist.org/observations/224258899	Sebastian Voitel					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/224258899	224258899		Sebastian Voitel															PRESENT																							2017-11-23T14:16	14:16:00+01:00	327	327	2017	11	23	2017/11/23 14:16											EUROPE				IT	Sicily				Palermo, Italien								37.976003	13.14188	1614.0																															504063574				Sebastian Voitel		2024-06-21T20:50:56				25457								Xenopus laevis (Daudin, 1802)								Animalia	Chordata	Amphibia	Anura		Pipidae				Xenopus	Xenopus			laevis			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T05:39:03.041Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	5217334	5217334	1	44	131	952	3093	2423976		5217334	Xenopus laevis	Xenopus laevis (Daudin, 1802)	Xenopus laevis		DWC_ARCHIVE	2024-08-29T05:39:03.041Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA	ITA	Italy	ITA.15_1	Sicily	ITA.15.6_1	Palermo	ITA.15.6.50_1	Monreale	LC
4431180475				CC_BY_NC_4_0	2024-04-04T14:33:42Z		https://www.inaturalist.org/observations/187995187	dt79					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/187995187	187995187		dt79						Adult									PRESENT																							2023-10-14T10:32	10:32:00+02:00	287	287	2023	10	14	2023-10-14 10:32:00											EUROPE				FR	Poitou-Charentes				Val En Vignes - Place de l' Eglise, 79150 Val en Vignes, France								47.006035	-0.343425	3605.0																															418938577				Thomas Philip		2023-10-18T14:59:06			The only species of *Xenopus* that is present in France, not sure about it I've never seen it.	25457								Xenopus laevis (Daudin, 1802)								Animalia	Chordata	Amphibia	Anura		Pipidae				Xenopus	Xenopus			laevis			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T05:28:25.234Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	5217334	5217334	1	44	131	952	3093	2423976		5217334	Xenopus laevis	Xenopus laevis (Daudin, 1802)	Xenopus laevis		DWC_ARCHIVE	2024-08-29T05:28:25.234Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA	FRA	France	FRA.10_1	Nouvelle-Aquitaine	FRA.10.5_1	Deux-Sèvres	FRA.10.5.1_1	Bressuire	LC
4172328410				CC_BY_NC_4_0	2024-03-28T01:50:32Z		https://www.inaturalist.org/observations/177230279	Tiziana Dinolfo					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/177230279	177230279		Tiziana Dinolfo															PRESENT								Observed at the bottom of a tank of an ancient underground irrigation system (5th century BC), at the Garden of Kolymbethra, in the Valley of the Temples in Agrigento - Sicily															2023-08-06T11:22	11:22:00+02:00	218	218	2023	8	6	2023/08/06 11:22											EUROPE				IT	Sicily				92100 Agrigento AG, Italia								37.292366	13.593701	191.0																															394898730				Alexey Katz	https://orcid.org/0000-0003-3738-4960	2023-08-08T01:33:32				25457								Xenopus laevis (Daudin, 1802)								Animalia	Chordata	Amphibia	Anura		Pipidae				Xenopus	Xenopus			laevis			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T06:17:15.380Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	5217334	5217334	1	44	131	952	3093	2423976		5217334	Xenopus laevis	Xenopus laevis (Daudin, 1802)	Xenopus laevis		DWC_ARCHIVE	2024-08-29T06:17:15.380Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA	ITA	Italy	ITA.15_1	Sicily	ITA.15.1_1	Agrigento	ITA.15.1.1_1	Agrigento	LC
4022273677				CC0_1_0	2024-01-16T17:21:36Z		https://www.inaturalist.org/observations/146812471	purperlibel					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/146812471	146812471		purperlibel	https://orcid.org/0000-0001-7268-4200				FEMALE	Adult									PRESENT																							2023-01-12		12	12	2023	1	12	2023-01-12											EUROPE				BE	Wallonie				7784 Komen-Waasten, België								50.756613	2.918225	411.0																															327988225				purperlibel	https://orcid.org/0000-0001-7268-4200	2023-01-18T07:43:06				25457								Xenopus laevis (Daudin, 1802)								Animalia	Chordata	Amphibia	Anura		Pipidae				Xenopus	Xenopus			laevis			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T05:15:57.816Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	5217334	5217334	1	44	131	952	3093	2423976		5217334	Xenopus laevis	Xenopus laevis (Daudin, 1802)	Xenopus laevis		DWC_ARCHIVE	2024-08-29T05:15:57.816Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA	BEL	Belgium	BEL.3_1	Wallonie	BEL.3.2_1	Hainaut	BEL.3.2.3_1	Moeskroen	LC
3747084729				CC_BY_4_0	2024-07-17T12:53:59Z		https://www.inaturalist.org/observations/108959136	bigayon					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/108959136	108959136		bigayon															PRESENT																							2022-03-16T01:14	01:14:00+01:00	75	75	2022	3	16	2022/03/16 1:14 AM CET											EUROPE				FR	Pays de la Loire				Valanjou, 49670 Chemillé-en-Anjou, France								47.237141	-0.65695	5957.0																															243115049				bigayon		2022-03-19T16:24:22				25457								Xenopus laevis (Daudin, 1802)								Animalia	Chordata	Amphibia	Anura		Pipidae				Xenopus	Xenopus			laevis			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T06:01:27.365Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	5217334	5217334	1	44	131	952	3093	2423976		5217334	Xenopus laevis	Xenopus laevis (Daudin, 1802)	Xenopus laevis		DWC_ARCHIVE	2024-08-29T06:01:27.365Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA	FRA	France	FRA.12_1	Pays de la Loire	FRA.12.2_1	Maine-et-Loire	FRA.12.2.1_1	Angers	LC
3059153788				CC_BY_NC_4_0	2024-03-28T01:50:56Z		https://www.inaturalist.org/observations/70905976	Marco Pecoraro					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/70905976	70905976		Marco Pecoraro															PRESENT																							2018-12-07T16:06	16:06:00+01:00	341	341	2018	12	7	2018-12-07 4:06:00 PM GMT+01:00											EUROPE				IT	Sicily				90046 Monreale PA, Italia								37.843873	13.118413	90.0																															158666016				Marco Pecoraro		2021-03-09T23:23:10				25457								Xenopus laevis (Daudin, 1802)								Animalia	Chordata	Amphibia	Anura		Pipidae				Xenopus	Xenopus			laevis			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T04:58:58.667Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	5217334	5217334	1	44	131	952	3093	2423976		5217334	Xenopus laevis	Xenopus laevis (Daudin, 1802)	Xenopus laevis		DWC_ARCHIVE	2024-08-29T04:58:58.667Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA	ITA	Italy	ITA.15_1	Sicily	ITA.15.6_1	Palermo	ITA.15.6.50_1	Monreale	LC
2397525025				CC_BY_NC_4_0	2024-01-16T17:22:07Z		https://www.inaturalist.org/observations/31373532	gloria_ramello					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/31373532	31373532		gloria_ramello															PRESENT																							2019-08-24T00:52:51	00:52:51+02:00	236	236	2019	8	24	2019-08-24 12:52:51 AM CEST											EUROPE				IT	Sicily				SP4, 90046 Monreale PA, Italia								37.870362	13.243774	24.0																															68206202				Daniele Seglie		2019-08-25T07:28:26				25457								Xenopus laevis (Daudin, 1802)								Animalia	Chordata	Amphibia	Anura		Pipidae				Xenopus	Xenopus			laevis			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T04:54:30.817Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	5217334	5217334	1	44	131	952	3093	2423976		5217334	Xenopus laevis	Xenopus laevis (Daudin, 1802)	Xenopus laevis		DWC_ARCHIVE	2024-08-29T04:54:30.817Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA	ITA	Italy	ITA.15_1	Sicily	ITA.15.6_1	Palermo	ITA.15.6.50_1	Monreale	LC
2283149681				CC_BY_NC_4_0	2024-07-17T12:47:33Z		https://www.inaturalist.org/observations/28163190	spyros					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/28163190	28163190		spyros															PRESENT																							2019-07-04T10:34:43	10:34:43+02:00	185	185	2019	7	4	2019-07-04 10:34:43 am CEST											EUROPE				FR	Pays de la Loire				49260 Épieds, France								47.141154	-0.060366	3.0																															61314745				spyros		2019-07-04T08:36:33				25457								Xenopus laevis (Daudin, 1802)								Animalia	Chordata	Amphibia	Anura		Pipidae				Xenopus	Xenopus			laevis			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T04:54:28.150Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	5217334	5217334	1	44	131	952	3093	2423976		5217334	Xenopus laevis	Xenopus laevis (Daudin, 1802)	Xenopus laevis		DWC_ARCHIVE	2024-08-29T04:54:28.150Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA	FRA	France	FRA.12_1	Pays de la Loire	FRA.12.2_1	Maine-et-Loire	FRA.12.2.3_1	Saumur	LC
