gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
4921765771	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/415275563/original.jpeg	https://www.inaturalist.org/photos/415275563					2024-08-04T00:47:31Z	murphyfox		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	murphyfox
4908370277	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/402708859/original.jpeg	https://www.inaturalist.org/photos/402708859					2024-07-03T18:24:34Z	irjukka		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	irjukka
4904323946	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/402209193/original.jpeg	https://www.inaturalist.org/photos/402209193					2024-06-07T14:32:37Z	Pascal Dubois		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Pascal Dubois
4904313963	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/401098789/original.jpeg	https://www.inaturalist.org/photos/401098789					2024-06-03T02:26:47Z	Pascal Dubois		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Pascal Dubois
4903795011	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/401238201/original.jpeg	https://www.inaturalist.org/photos/401238201					2024-06-03T10:17:56Z	Pascal Dubois		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Pascal Dubois
4903717879	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/402006506/original.jpeg	https://www.inaturalist.org/photos/402006506					2024-06-07T06:37:45Z	Pascal Dubois		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Pascal Dubois
4902065899	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/395861773/original.jpeg	https://www.inaturalist.org/photos/395861773					2024-06-14T00:00:00Z	Marco Ferreira		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Marco Ferreira
4902065899	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/395861669/original.jpeg	https://www.inaturalist.org/photos/395861669					2024-06-14T00:00:00Z	Marco Ferreira		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Marco Ferreira
4902065899	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/395861826/original.jpeg	https://www.inaturalist.org/photos/395861826					2024-06-14T00:00:00Z	Marco Ferreira		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Marco Ferreira
4902065899	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/395861721/original.jpeg	https://www.inaturalist.org/photos/395861721					2024-06-14T00:00:00Z	Marco Ferreira		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Marco Ferreira
4902065899	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/395861875/original.jpeg	https://www.inaturalist.org/photos/395861875					2024-06-14T00:00:00Z	Marco Ferreira		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Marco Ferreira
4900867073	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/395861059/original.jpeg	https://www.inaturalist.org/photos/395861059					2024-06-15T00:00:00Z	Marco Ferreira		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Marco Ferreira
4900867073	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/395860950/original.jpeg	https://www.inaturalist.org/photos/395860950					2024-06-15T00:00:00Z	Marco Ferreira		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Marco Ferreira
4900867073	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/395860917/original.jpeg	https://www.inaturalist.org/photos/395860917					2024-06-15T00:00:00Z	Marco Ferreira		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Marco Ferreira
4900867073	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/395861007/original.jpeg	https://www.inaturalist.org/photos/395861007					2024-06-15T00:00:00Z	Marco Ferreira		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Marco Ferreira
4863478942	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/381004135/original.jpg	https://www.inaturalist.org/photos/381004135					2022-05-06T12:10:00Z	Royle Safaris		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Royle Safaris
4852863378	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/369199085/original.jpeg	https://www.inaturalist.org/photos/369199085					2024-04-21T20:33:04Z	Teppo Mutanen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Teppo Mutanen
4852863378	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/369199061/original.jpeg	https://www.inaturalist.org/photos/369199061					2024-04-21T20:03:42Z	Teppo Mutanen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Teppo Mutanen
4852623647	StillImage	image/png	https://inaturalist-open-data.s3.amazonaws.com/photos/375196967/original.png	https://www.inaturalist.org/photos/375196967					2024-04-26T17:00:00Z	Linda Lötjönen		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Linda Lötjönen
4846863971	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/365004435/original.jpg	https://www.inaturalist.org/photos/365004435					2024-03-21T18:24:00Z	tidenberg		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tidenberg
4607521731	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/361839442/original.jpeg	https://www.inaturalist.org/photos/361839442					2024-03-31T16:59:55Z	tanemann		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tanemann
