gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
3058942086				CC_BY_4_0	2022-02-27T16:08:24Z		https://www.inaturalist.org/observations/70802797	Heikki Auvinen					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/70802797	70802797		Heikki Auvinen															PRESENT																							2021-03-07T07:35	07:35:00+02:00	66	66	2021	3	7	2021-03-07 7:35:00 AM GMT+02:00											EUROPE				FI	Southern Finland				Suojärvenmäentie								61.740264	29.974617	97.0																															158368662				Heikki Auvinen		2021-03-08T06:57:42				41852								Gulo gulo (Linnaeus, 1758)								Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Gulo	Gulo			gulo			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	FI	2024-08-29T05:57:04.231Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	5219073	5219073	1	44	359	732	5307	5219072		5219073	Gulo gulo	Gulo gulo (Linnaeus, 1758)	Gulo gulo		DWC_ARCHIVE	2024-08-29T05:57:04.231Z	2024-08-28T11:44:48.200Z	false			false	EUROPE	EUROPE	FIN	Finland	FIN.4_1	Southern Finland	FIN.4.4_1	South Karelia	FIN.4.4.1_1	Imatra	LC
3039498971				CC_BY_NC_4_0	2022-02-27T16:08:45Z		https://www.inaturalist.org/observations/69379774	Manuel Ruedi					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/69379774	69379774		Manuel Ruedi															PRESENT																							2015-07-10T18:11	18:11:00+02:00	191	191	2015	7	10	2015/07/10 6:11 PM CEST											EUROPE				FI	Eastern Finland				Joensuu sub-region, Finland								62.98362	31.308289																																154313969				Manuel Ruedi		2021-02-10T20:47:19				41852								Gulo gulo (Linnaeus, 1758)								Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Gulo	Gulo			gulo			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T04:58:34.813Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	5219073	5219073	1	44	359	732	5307	5219072		5219073	Gulo gulo	Gulo gulo (Linnaeus, 1758)	Gulo gulo		DWC_ARCHIVE	2024-08-29T04:58:34.813Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA	FIN	Finland	FIN.1_1	Eastern Finland	FIN.1.1_1	North Karelia	FIN.1.1.1_1	Ilomantsi	LC
3039463031				CC_BY_NC_4_0	2024-01-10T05:08:25Z		https://www.inaturalist.org/observations/69379761	Manuel Ruedi					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/69379761	69379761		Manuel Ruedi															PRESENT																							2015-07-07T17:16	17:16:00+02:00	188	188	2015	7	7	2015/07/07 5:16 PM CEST											EUROPE				FI	Oulu				Kehys-Kainuu, Finland								64.24765	30.473328																																154313954				Manuel Ruedi		2021-02-10T20:47:15				41852								Gulo gulo (Linnaeus, 1758)								Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Gulo	Gulo			gulo			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T04:58:57.886Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	5219073	5219073	1	44	359	732	5307	5219072		5219073	Gulo gulo	Gulo gulo (Linnaeus, 1758)	Gulo gulo		DWC_ARCHIVE	2024-08-29T04:58:57.886Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA	FIN	Finland	FIN.3_1	Oulu	FIN.3.1_1	Kainuu	FIN.3.1.2_1	Kehys-Kainuu	LC
2984539927				CC_BY_NC_4_0	2022-11-02T20:54:33Z		https://www.inaturalist.org/observations/64666503	Xavier Rufray					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/64666503	64666503		Xavier Rufray															PRESENT																							2011-06-13T01:14	01:14:00+02:00	164	164	2011	6	13	2011/06/13 1:14 AM CEST											EUROPE				FI	Oulu				Kehys-Kainuu, Finland								64.264126	30.37418	31.0																															141179257				Xavier Rufray		2020-11-11T13:18:13				41852								Gulo gulo (Linnaeus, 1758)								Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Gulo	Gulo			gulo			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T04:58:16.894Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	5219073	5219073	1	44	359	732	5307	5219072		5219073	Gulo gulo	Gulo gulo (Linnaeus, 1758)	Gulo gulo		DWC_ARCHIVE	2024-08-29T04:58:16.894Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA	FIN	Finland	FIN.3_1	Oulu	FIN.3.1_1	Kainuu	FIN.3.1.2_1	Kehys-Kainuu	LC
2984397963				CC_BY_NC_4_0	2022-02-27T16:10:55Z		https://www.inaturalist.org/observations/64665920	Xavier Rufray					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/64665920	64665920		Xavier Rufray															PRESENT																							2011-06-13T19:17	19:17:00+02:00	164	164	2011	6	13	2011/06/13 7:17 PM CEST											EUROPE				FI	Oulu				Kehys-Kainuu, Finland								64.266867	30.400813	31.0																															141177989				Xavier Rufray		2020-11-11T13:04:09				41852								Gulo gulo (Linnaeus, 1758)								Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Gulo	Gulo			gulo			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T05:59:09.458Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	5219073	5219073	1	44	359	732	5307	5219072		5219073	Gulo gulo	Gulo gulo (Linnaeus, 1758)	Gulo gulo		DWC_ARCHIVE	2024-08-29T05:59:09.458Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA	FIN	Finland	FIN.3_1	Oulu	FIN.3.1_1	Kainuu	FIN.3.1.2_1	Kehys-Kainuu	LC
2963960490				CC_BY_4_0	2022-12-03T09:36:00Z		https://www.inaturalist.org/observations/62574963	Mikael Nyman					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 24325m at the request of the observer			https://www.inaturalist.org/observations/62574963	62574963		Mikael Nyman															PRESENT																							2017-03-04T16:13	16:13:00+02:00	63	63	2017	3	4	2017/03/04 4:13 PM EET											EUROPE				FI	Western Finland				Central Ostrobothnia, FI-LS, FI								63.680018	23.897507	24325.0																															136433717				Mikael Nyman		2020-10-14T18:43:31				41852								Gulo gulo (Linnaeus, 1758)								Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Gulo	Gulo			gulo			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T04:57:58.903Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	5219073	5219073	1	44	359	732	5307	5219072		5219073	Gulo gulo	Gulo gulo (Linnaeus, 1758)	Gulo gulo		DWC_ARCHIVE	2024-08-29T04:57:58.903Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA	FIN	Finland	FIN.5_1	Western Finland	FIN.5.2_1	Central Ostrobothnia	FIN.5.2.1_1	Kaustinen	LC
2868289667				CC_BY_NC_4_0	2022-02-27T16:11:23Z		https://www.inaturalist.org/observations/60138998	Dennis Vollmar					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/60138998	60138998		Dennis Vollmar															PRESENT																							2019-05-26T19:32:54	19:32:54-04:00	146	146	2019	5	26	2019-05-26 7:32:54 PM EDT											EUROPE				FI	Eastern Finland				81700 Lieksa, Finland								63.210836	30.386025																																131391255				Dennis Vollmar		2020-09-20T00:52:46				41852								Gulo gulo (Linnaeus, 1758)								Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Gulo	Gulo			gulo			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T04:57:36.265Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	5219073	5219073	1	44	359	732	5307	5219072		5219073	Gulo gulo	Gulo gulo (Linnaeus, 1758)	Gulo gulo		DWC_ARCHIVE	2024-08-29T04:57:36.265Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA	FIN	Finland	FIN.1_1	Eastern Finland	FIN.1.1_1	North Karelia	FIN.1.1.4_1	Pielisen Karelia	LC
2609114189				CC0_1_0	2024-03-19T21:34:18Z		https://www.inaturalist.org/observations/42313963	Norrland					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 24554m to protect threatened taxon			https://www.inaturalist.org/observations/42313963	42313963		Norrland															PRESENT								Video: https://youtu.be/YqhYUM09aLI															2019-03-11T13:02:58	13:02:58+01:00	70	70	2019	3	11	2019-03-11 1:02:58 PM GMT+01:00											EUROPE				NO	Hedmark				Engerdal, NO-HE, NO								62.187535	11.931362	24554.0																															202287538				Goro Saber Animal		2021-08-26T14:53:45				623358								Gulo gulo gulo								Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Gulo	Gulo			gulo	gulo		SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T05:51:29.873Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	7193956	7193956	1	44	359	732	5307	5219072		5219073	Gulo gulo	Gulo gulo gulo	Gulo gulo gulo		DWC_ARCHIVE	2024-08-29T05:51:29.873Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA	NOR	Norway	NOR.6_1	Hedmark	NOR.6.6_1	Engerdal			
2543081049				CC_BY_NC_4_0	2023-04-03T04:43:42Z		https://www.inaturalist.org/observations/37155261	jeanne_japan					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/37155261	37155261		jeanne_japan						Adult									PRESENT																							2019-11-09T15:33	15:33:00+01:00	313	313	2019	11	9	2019/11/09 3:33 PM CET											EUROPE				FI	Eastern Finland				Pielinen Karelia, Finlande								63.52941	30.03576	670.0																															82218923				jeanne_japan		2020-01-01T11:41:10				41852								Gulo gulo (Linnaeus, 1758)								Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Gulo	Gulo			gulo			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T05:49:49.742Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	5219073	5219073	1	44	359	732	5307	5219072		5219073	Gulo gulo	Gulo gulo (Linnaeus, 1758)	Gulo gulo		DWC_ARCHIVE	2024-08-29T05:49:49.742Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA	FIN	Finland	FIN.1_1	Eastern Finland	FIN.1.1_1	North Karelia	FIN.1.1.4_1	Pielisen Karelia	LC
1269550729				CC_BY_NC_4_0	2024-08-04T06:35:22Z		https://www.inaturalist.org/observations/3137034	Paul Cools					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				http://www.inaturalist.org/observations/3137034	3137034		Paul Cools						Adult									PRESENT								Amazing animal!!															2016-05-08T19:37:43	19:37:43+01:00	129	129	2016	5	8	2016-05-08 20:37:43											EUROPE				FI	Oulu				Kainuu, FI-OU, FI								64.258913	30.309906	3693.0																															20239221				Bobby McCabe		2017-12-31T01:07:11				623358								Gulo gulo gulo								Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Gulo	Gulo			gulo	gulo		SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-08-29T05:43:12.095Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	7193956	7193956	1	44	359	732	5307	5219072		5219073	Gulo gulo	Gulo gulo gulo	Gulo gulo gulo		DWC_ARCHIVE	2024-08-29T05:43:12.095Z	2024-08-28T11:44:48.200Z	true			false	EUROPE	NORTH_AMERICA	FIN	Finland	FIN.3_1	Oulu	FIN.3.1_1	Kainuu	FIN.3.1.2_1	Kehys-Kainuu	
