gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
4923819047	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/416691132/original.jpeg	https://www.inaturalist.org/photos/416691132					2024-08-06T20:51:35Z	wolff christiane		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wolff christiane
4923819047	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/416688883/original.jpeg	https://www.inaturalist.org/photos/416688883					2024-08-06T20:49:31Z	wolff christiane		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wolff christiane
4923819047	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/416688899/original.jpeg	https://www.inaturalist.org/photos/416688899					2024-08-06T20:49:36Z	wolff christiane		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wolff christiane
4923819047	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/416688950/original.jpeg	https://www.inaturalist.org/photos/416688950					2024-08-06T20:49:59Z	wolff christiane		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wolff christiane
4923819047	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/416688972/original.jpeg	https://www.inaturalist.org/photos/416688972					2024-08-06T20:50:12Z	wolff christiane		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wolff christiane
4923819047	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/416689128/original.jpeg	https://www.inaturalist.org/photos/416689128					2024-08-06T20:53:32Z	wolff christiane		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wolff christiane
4923819047	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/416689221/original.jpeg	https://www.inaturalist.org/photos/416689221					2024-08-06T20:55:07Z	wolff christiane		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wolff christiane
4923819047	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/416688800/original.jpeg	https://www.inaturalist.org/photos/416688800					2024-08-06T20:49:09Z	wolff christiane		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wolff christiane
4923819047	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/416691188/original.jpeg	https://www.inaturalist.org/photos/416691188					2024-08-06T20:51:31Z	wolff christiane		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wolff christiane
4923819047	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/416689177/original.jpeg	https://www.inaturalist.org/photos/416689177					2024-08-06T20:53:50Z	wolff christiane		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wolff christiane
